DEPARTAMENTO,MUNICIPIO,ARMAS MEDIOS,FECHA HECHO,GENERO,*AGRUPA EDAD PERSONA,CANTIDAD
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,09/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,11/02/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,13/02/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,14/02/2021,FEMENINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,19/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,19/02/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,20/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,21/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,21/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,22/02/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,24/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,25/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,26/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,27/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,27/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,28/02/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,28/02/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,01/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,03/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,04/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,04/03/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,05/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,06/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,06/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,07/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,10/03/2021,MASCULINO,ADULTOS,4
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,12/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,12/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,13/03/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,14/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,14/03/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,16/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,18/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,19/03/2021,MASCULINO,ADULTOS,3
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,20/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,22/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,23/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,24/03/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,26/03/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,26/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,29/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,30/03/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,05/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,06/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,10/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,10/04/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,12/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,13/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,14/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,15/04/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,16/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,17/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,19/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,20/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,23/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,24/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,25/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,26/04/2021,FEMENINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,26/04/2021,MASCULINO,ADULTOS,2
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,27/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,28/04/2021,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,29/04/2021,FEMENINO,ADULTOS,1
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,29/04/2021,MASCULINO,ADULTOS,5
SUCRE,SINCELEJO (CT),ARMA DE FUEGO,30/04/2021,MASCULINO,ADULTOS,1
SUCRE,TOLÚ VIEJO,ARMA DE FUEGO,27/02/2021,MASCULINO,ADULTOS,1
SUCRE,TOLÚ VIEJO,ARMA DE FUEGO,26/04/2021,FEMENINO,ADULTOS,1
TOLIMA,CAJAMARCA,ARMA DE FUEGO,09/04/2021,MASCULINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,ARMA DE FUEGO,07/01/2021,MASCULINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,ARMA DE FUEGO,20/02/2021,MASCULINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,ARMA DE FUEGO,24/02/2021,MASCULINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,ARMA DE FUEGO,04/03/2021,FEMENINO,ADULTOS,1
TOLIMA,CARMEN DE APICALÁ,ARMA DE FUEGO,21/03/2021,MASCULINO,ADULTOS,1
TOLIMA,CHAPARRAL,ARMA DE FUEGO,08/01/2021,MASCULINO,ADULTOS,1
TOLIMA,CHAPARRAL,ARMA DE FUEGO,29/01/2021,MASCULINO,ADULTOS,1
TOLIMA,CHAPARRAL,ARMA DE FUEGO,15/04/2021,MASCULINO,ADULTOS,1
TOLIMA,CHAPARRAL,ARMA DE FUEGO,18/04/2021,FEMENINO,ADULTOS,1
TOLIMA,CHAPARRAL,ARMA DE FUEGO,20/04/2021,FEMENINO,ADULTOS,1
TOLIMA,COELLO,ARMA DE FUEGO,19/01/2021,MASCULINO,ADULTOS,1
TOLIMA,COELLO,ARMA DE FUEGO,09/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,01/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,03/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,04/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,06/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,06/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,09/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,16/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,18/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,19/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,21/01/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,21/01/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,24/01/2021,FEMENINO,ADULTOS,2
TOLIMA,ESPINAL,ARMA DE FUEGO,01/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,01/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,05/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,08/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,10/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,11/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,13/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,17/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,19/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,20/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,25/02/2021,MASCULINO,ADULTOS,2
TOLIMA,ESPINAL,ARMA DE FUEGO,27/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,28/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,03/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,05/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,17/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,20/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,22/03/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,28/03/2021,MASCULINO,ADULTOS,2
TOLIMA,ESPINAL,ARMA DE FUEGO,12/04/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,13/04/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,18/04/2021,FEMENINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,19/04/2021,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,ARMA DE FUEGO,26/04/2021,MASCULINO,ADULTOS,1
TOLIMA,FALAN,ARMA DE FUEGO,01/02/2021,FEMENINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,08/01/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,20/01/2021,MASCULINO,ADULTOS,2
TOLIMA,FLANDES,ARMA DE FUEGO,22/01/2021,FEMENINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,19/02/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,20/02/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,24/02/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,26/02/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,03/03/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,04/03/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,10/03/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,14/03/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,19/03/2021,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,01/04/2021,FEMENINO,ADULTOS,1
TOLIMA,FLANDES,ARMA DE FUEGO,02/04/2021,FEMENINO,ADULTOS,2
TOLIMA,FLANDES,ARMA DE FUEGO,15/04/2021,MASCULINO,ADULTOS,1
TOLIMA,FRESNO,ARMA DE FUEGO,07/04/2021,MASCULINO,ADULTOS,1
TOLIMA,GUAMO,ARMA DE FUEGO,03/02/2021,MASCULINO,ADULTOS,1
TOLIMA,GUAMO,ARMA DE FUEGO,04/03/2021,MASCULINO,ADULTOS,1
TOLIMA,GUAMO,ARMA DE FUEGO,02/04/2021,MASCULINO,ADULTOS,1
TOLIMA,GUAMO,ARMA DE FUEGO,13/04/2021,FEMENINO,ADOLESCENTES,1
TOLIMA,HONDA,ARMA DE FUEGO,27/01/2021,FEMENINO,ADULTOS,1
TOLIMA,HONDA,ARMA DE FUEGO,02/02/2021,FEMENINO,ADULTOS,1
TOLIMA,HONDA,ARMA DE FUEGO,03/02/2021,MASCULINO,ADULTOS,1
TOLIMA,HONDA,ARMA DE FUEGO,22/02/2021,MASCULINO,ADULTOS,1
TOLIMA,HONDA,ARMA DE FUEGO,29/03/2021,MASCULINO,ADULTOS,1
TOLIMA,HONDA,ARMA DE FUEGO,15/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,02/01/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,03/01/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,04/01/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,05/01/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,05/01/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,11/01/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,13/01/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,14/01/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,14/01/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,15/01/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,18/01/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,21/01/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,22/01/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,23/01/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,26/01/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,26/01/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,28/01/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,28/01/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,29/01/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,29/01/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,30/01/2021,FEMENINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,02/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,03/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,04/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,04/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,05/02/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,07/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,08/02/2021,FEMENINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,08/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,10/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,11/02/2021,FEMENINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,11/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,12/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,13/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,14/02/2021,MASCULINO,ADULTOS,4
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,15/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,16/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,19/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,20/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,22/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,24/02/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,24/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,25/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,26/02/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,27/02/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,03/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,04/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,07/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,07/03/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,07/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,08/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,09/03/2021,MASCULINO,ADULTOS,4
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,10/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,11/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,12/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,15/03/2021,FEMENINO,ADOLESCENTES,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,15/03/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,15/03/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,16/03/2021,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,19/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,21/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,22/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,25/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,30/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,31/03/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,01/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,03/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,04/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,07/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,07/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,08/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,08/04/2021,MASCULINO,ADULTOS,4
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,09/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,10/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,10/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,15/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,17/04/2021,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,19/04/2021,MASCULINO,ADULTOS,3
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,20/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,23/04/2021,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),ARMA DE FUEGO,24/04/2021,FEMENINO,ADULTOS,1
TOLIMA,LÉRIDA,ARMA DE FUEGO,02/01/2021,FEMENINO,ADULTOS,1
TOLIMA,LÉRIDA,ARMA DE FUEGO,13/03/2021,MASCULINO,ADULTOS,1
TOLIMA,LÉRIDA,ARMA DE FUEGO,21/03/2021,MASCULINO,ADULTOS,1
TOLIMA,LÍBANO,ARMA DE FUEGO,04/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,ARMA DE FUEGO,02/02/2021,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,ARMA DE FUEGO,23/02/2021,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,ARMA DE FUEGO,10/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,06/01/2021,MASCULINO,ADULTOS,2
TOLIMA,MELGAR,ARMA DE FUEGO,13/01/2021,FEMENINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,13/01/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,14/01/2021,MASCULINO,ADULTOS,2
TOLIMA,MELGAR,ARMA DE FUEGO,17/01/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,04/02/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,10/02/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,16/02/2021,FEMENINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,20/02/2021,FEMENINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,27/02/2021,MASCULINO,ADULTOS,2
TOLIMA,MELGAR,ARMA DE FUEGO,28/02/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,21/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,26/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,30/03/2021,MASCULINO,ADULTOS,1
TOLIMA,MELGAR,ARMA DE FUEGO,02/04/2021,MASCULINO,ADULTOS,1
TOLIMA,NATAGAIMA,ARMA DE FUEGO,13/01/2021,MASCULINO,ADULTOS,1
TOLIMA,NATAGAIMA,ARMA DE FUEGO,02/02/2021,MASCULINO,ADULTOS,1
TOLIMA,ORTEGA,ARMA DE FUEGO,24/03/2021,MASCULINO,ADULTOS,1
TOLIMA,PALOCABILDO,ARMA DE FUEGO,04/04/2021,MASCULINO,ADOLESCENTES,1
TOLIMA,PIEDRAS,ARMA DE FUEGO,05/02/2021,MASCULINO,ADULTOS,1
TOLIMA,PURIFICACIÓN,ARMA DE FUEGO,03/02/2021,FEMENINO,ADULTOS,1
TOLIMA,ROVIRA,ARMA DE FUEGO,20/01/2021,MASCULINO,ADULTOS,4
TOLIMA,ROVIRA,ARMA DE FUEGO,18/03/2021,MASCULINO,ADULTOS,1
TOLIMA,SALDAÑA,ARMA DE FUEGO,28/02/2021,MASCULINO,ADULTOS,1
VALLE,ANDALUCÍA,ARMA DE FUEGO,18/01/2021,MASCULINO,ADULTOS,1
VALLE,ANDALUCÍA,ARMA DE FUEGO,04/02/2021,MASCULINO,ADULTOS,1
VALLE,ANDALUCÍA,ARMA DE FUEGO,20/04/2021,FEMENINO,ADULTOS,1
VALLE,ANDALUCÍA,ARMA DE FUEGO,28/04/2021,MASCULINO,ADULTOS,1
VALLE,ANSERMANUEVO,ARMA DE FUEGO,19/01/2021,MASCULINO,ADULTOS,1
VALLE,ANSERMANUEVO,ARMA DE FUEGO,26/03/2021,MASCULINO,ADULTOS,1
VALLE,ANSERMANUEVO,ARMA DE FUEGO,16/04/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA DE FUEGO,01/01/2021,MASCULINO,ADULTOS,2
VALLE,BUENAVENTURA,ARMA DE FUEGO,03/01/2021,MASCULINO,ADULTOS,2
VALLE,BUENAVENTURA,ARMA DE FUEGO,04/01/2021,MASCULINO,ADULTOS,2
VALLE,BUENAVENTURA,ARMA DE FUEGO,06/01/2021,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA DE FUEGO,07/01/2021,MASCULINO,ADULTOS,2
VALLE,BUENAVENTURA,ARMA DE FUEGO,12/01/2021,MASCULINO,ADULTOS,2
VALLE,BUENAVENTURA,ARMA DE FUEGO,13/01/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA DE FUEGO,15/01/2021,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,ARMA DE FUEGO,15/01/2021,MASCULINO,ADULTOS,2
